Listing_ID,Source,Locality,Sub_Region,Locality_Tier,Society_Name,Rent,BHK,Bathroom,Floor,Total Floors,Carpet_Area_SqFt,Furnishing,Tenant_Type,Property_Type,Property_Age_Category,Property_Age_Years,Posted_Date,Rent_Per_SqFt,Rent_Annual,Rent_Band,Area_Band,Rate_Quality_Flag,Absolute_Price_Flag,Rate_Ceiling_Flag,Data_Quality_Flag
LST-705,99acres,Sion,Central Line,Mid Suburb,Arihant Residency,95000.00,3,2,3,20,780,Unfurnished,All,Apartment,0-1 Year,1,2026-06-25,121.79,1140000,Premium,Medium,Normal,Normal,Normal,Pass
LST-706,99acres,Sion,Central Line,Mid Suburb,Raheja Regency,195000.00,3,3,11,20,1600,Furnished,Family Only,Apartment,10+ Years,10,2026-05-28,121.88,2340000,Luxury,Spacious,Normal,Normal,Normal,Pass
LST-707,99acres,Sion,Central Line,Mid Suburb,Residence society,95000.00,3,3,5,10,1000,Unfurnished,Family Only,Apartment,0-1 Year,1,2026-06-20,95.00,1140000,Premium,Large,Normal,Normal,Normal,Pass
LST-708,99acres,Sion,Central Line,Mid Suburb,Owners Colony CHS,100000.00,3,3,1,1,1220,Unfurnished,Family Only,Apartment,10+ Years,10,2026-06-15,81.97,1200000,Premium,Spacious,Normal,Normal,Normal,Pass
LST-709,99acres,Sion,Central Line,Mid Suburb,Harsh Tulip,105000.00,2,2,8,20,740,Semi-Furnished,Family Only,Apartment,Unknown,,2026-05-27,141.89,1260000,Luxury,Medium,Normal,Normal,Normal,Pass
LST-710,99acres,Sion,Central Line,Mid Suburb,Amrit chs,48000.00,2,2,3,3,550,Semi-Furnished,All,Apartment,10+ Years,10,2026-06-26,87.27,576000,Mid,Medium,Normal,Normal,Normal,Pass
LST-711,99acres,Sion,Central Line,Mid Suburb,Press Enclave,46000.00,2,2,5,7,571,Unfurnished,All,Apartment,5-10 Years,7.5,2026-06-20,80.56,552000,Mid,Medium,Normal,Normal,Normal,Pass
LST-712,99acres,Sion,Central Line,Mid Suburb,V Residence,65000.00,2,2,2,9,650,Unfurnished,All,Apartment,0-1 Year,1,2026-06-10,100.00,780000,Premium,Medium,Normal,Normal,Normal,Pass
LST-713,99acres,Sion,Central Line,Mid Suburb,Kalpataru Karmakshetra,80000.00,2,2,7,12,650,Semi-Furnished,All,Apartment,Unknown,,2026-06-27,123.08,960000,Premium,Medium,Normal,Normal,Normal,Pass
LST-714,99acres,Sion,Central Line,Mid Suburb,sham dham,42000.00,1,1,1,4,400,Semi-Furnished,All,Apartment,10+ Years,10,2026-06-21,105.00,504000,Mid,Compact,Normal,Normal,Normal,Pass
LST-715,99acres,Sion,Central Line,Mid Suburb,Sindhidurg CHS,30000.00,1,1,4,7,320,Unfurnished,All,Apartment,5-10 Years,7.5,2026-06-21,93.75,360000,Budget,Compact,Normal,Normal,Normal,Pass
LST-716,99acres,Sion,Central Line,Mid Suburb,Arihant Residency,49000.00,1,2,7,20,440,Unfurnished,Family Only,Apartment,0-1 Year,1,2026-06-03,111.36,588000,Mid,Compact,Normal,Normal,Normal,Pass
LST-717,99acres,Sion,Central Line,Mid Suburb,Shiv Sneha CHS,36000.00,1,1,4,7,440,Semi-Furnished,All,Apartment,5-10 Years,7.5,2026-06-16,81.82,432000,Mid,Compact,Normal,Normal,Normal,Pass
LST-718,99acres,Sion,Central Line,Mid Suburb,Nandavan CHS,35000.00,1,1,4,7,350,Semi-Furnished,All,Apartment,5-10 Years,7.5,2026-05-10,100.00,420000,Mid,Compact,Normal,Normal,Normal,Pass
LST-719,99acres,Kurla East,Central Line,Mid Suburb,SKG Eastern Winds,48000.00,1,2,10,15,434,Semi-Furnished,All,Apartment,Unknown,,2026-06-10,110.60,576000,Mid,Compact,Normal,Normal,Normal,Pass
LST-720,99acres,Kurla East,Central Line,Mid Suburb,Sayba Elegant,40000.00,1,2,8,19,464,Semi-Furnished,Family Only,Apartment,0-1 Year,1,2026-05-23,86.21,480000,Mid,Compact,Normal,Normal,Normal,Pass
LST-721,99acres,Kurla East,Central Line,Mid Suburb,Amrut CHS,45000.00,1,2,8,17,400,Unfurnished,All,Apartment,Unknown,,2026-06-23,112.50,540000,Mid,Compact,Normal,Normal,Normal,Pass
LST-722,99acres,Kurla East,Central Line,Mid Suburb,Goyal Ambarish Heights,40000.00,1,2,15,19,484.6,Unfurnished,Family Only,Apartment,0-1 Year,1,2026-06-23,82.54,480000,Mid,Compact,Normal,Normal,Normal,Pass
LST-723,99acres,Kurla East,Central Line,Mid Suburb,Shree Gavdevi Kamgar CHS,18000.00,1,1,2,2,160,Semi-Furnished,Family Only,Apartment,1-5 Years,3,2026-06-19,112.50,216000,Budget,Compact,Normal,Normal,Normal,Pass
LST-724,99acres,Kurla East,Central Line,Mid Suburb,Roha Vatika,65000.00,2,2,15,17,600,Unfurnished,All,Apartment,1-5 Years,3,2026-05-22,108.33,780000,Premium,Medium,Normal,Normal,Normal,Pass
LST-725,99acres,Kurla East,Central Line,Mid Suburb,Star Sayba Opal,60000.00,2,2,11,16,600,Semi-Furnished,Family Only,Apartment,Unknown,,2026-06-08,100.00,720000,Mid,Medium,Normal,Normal,Normal,Pass
LST-726,99acres,Kurla East,Central Line,Mid Suburb,Deraiya Nehru Nagar Nirmal Chs,45000.00,2,2,10,11,535,Semi-Furnished,All,Apartment,0-1 Year,1,2026-06-29,84.11,540000,Mid,Medium,Normal,Normal,Normal,Pass
LST-727,99acres,Kurla East,Central Line,Mid Suburb,Advait Bliss,52000.00,2,2,7,17,560,Semi-Furnished,All,Apartment,Unknown,,2026-06-22,92.86,624000,Mid,Medium,Normal,Normal,Normal,Pass
LST-728,99acres,Kurla East,Central Line,Mid Suburb,SKG Eastern Winds,65000.00,2,2,10,15,691,Furnished,All,Apartment,Unknown,,2026-05-08,94.07,780000,Premium,Medium,Normal,Normal,Normal,Pass
LST-729,99acres,Kurla East,Central Line,Mid Suburb,Shivsrushti Apartment,89000.00,3,3,2,4,800,Semi-Furnished,All,Apartment,5-10 Years,7.5,2026-06-18,111.25,1068000,Premium,Medium,Normal,Normal,Normal,Pass
LST-730,99acres,Kurla East,Central Line,Mid Suburb,Goyal Ambarish Heights,90000.00,3,3,4,15,850,Semi-Furnished,All,Apartment,1-5 Years,3,2026-05-30,105.88,1080000,Premium,Large,Normal,Normal,Normal,Pass
LST-731,magicbricks,Kurla East,Central Line,Mid Suburb,Gagangiri Gagan 45,85000.00,3,3,8,16,830,Unfurnished,Unknown,Apartment,1-5 Years,3,2026-05-20,102.41,1020000,Premium,Large,Normal,Normal,Normal,Pass
LST-732,magicbricks,Kurla East,Central Line,Mid Suburb,Om Nandadeep CHS,75000.00,3,3,2,15,840,Semi-Furnished,All,Apartment,0-1 Year,1,2026-05-08,89.29,900000,Premium,Large,Normal,Normal,Normal,Pass
LST-733,99acres,Kurla West,Central Line,Mid Suburb,BKC Crown,62500.00,1,2,11,12,468,Semi-Furnished,All,Apartment,Unknown,,2026-06-09,133.55,750000,Premium,Compact,Normal,Normal,Normal,Pass
LST-734,99acres,Kurla West,Central Line,Mid Suburb,Omkar Vive,75000.00,1,1,12,14,400,Furnished,Family Only,Apartment,Unknown,,2026-06-02,187.50,900000,Premium,Compact,Normal,Normal,Normal,Pass
LST-735,99acres,Kurla West,Central Line,Mid Suburb,Kohinoor City,23000.00,1,1,2,11,225,Unfurnished,All,Apartment,5-10 Years,7.5,2026-06-28,102.22,276000,Budget,Compact,Normal,Normal,Normal,Pass
LST-736,99acres,Kurla West,Central Line,Mid Suburb,Omkar Meridia,50000.00,1,1,1,4,350,Unfurnished,Bachelors,Apartment,Unknown,,2026-06-21,142.86,600000,Mid,Compact,Normal,Normal,Normal,Pass
LST-737,99acres,Kurla West,Central Line,Mid Suburb,Star Sayba Sapphire,47999.00,1,2,10,18,447,Semi-Furnished,All,Apartment,0-1 Year,1,2026-05-31,107.38,575988,Mid,Compact,Normal,Normal,Normal,Pass
LST-738,99acres,Kurla West,Central Line,Mid Suburb,BKC Crown,85000.00,2,2,11,12,657,Semi-Furnished,All,Apartment,Unknown,,2026-06-09,129.38,1020000,Premium,Medium,Normal,Normal,Normal,Pass
LST-739,99acres,Kurla West,Central Line,Mid Suburb,Omkar Meridia,115000.00,2,2,11,14,777,Furnished,All,Apartment,1-5 Years,3,2026-06-22,148.01,1380000,Luxury,Medium,Normal,Normal,Normal,Pass
LST-740,99acres,Kurla West,Central Line,Mid Suburb,Om Niwas Society,40000.00,2,1,0,2,450,Semi-Furnished,All,Apartment,10+ Years,10,2026-06-25,88.89,480000,Mid,Compact,Normal,Normal,Normal,Pass
LST-741,99acres,Kurla West,Central Line,Mid Suburb,Kohinoor City,75000.00,2,2,10,10,850,Semi-Furnished,All,Apartment,Unknown,,2026-06-05,88.24,900000,Premium,Large,Normal,Normal,Normal,Pass
LST-742,99acres,Kurla West,Central Line,Mid Suburb,Omkar Vive,79999.00,2,1,10,14,474,Furnished,All,Apartment,1-5 Years,3,2026-05-08,168.77,959988,Premium,Compact,Normal,Normal,Normal,Pass
LST-743,99acres,Kurla West,Central Line,Mid Suburb,Kohinoor City Phase 2,85000.00,3,3,7,13,1040,Semi-Furnished,All,Apartment,Unknown,,2026-06-26,81.73,1020000,Premium,Large,Normal,Normal,Normal,Pass
LST-744,99acres,Kurla West,Central Line,Mid Suburb,Omkar Meridia,110000.00,3,3,11,14,1009,Semi-Furnished,All,Apartment,1-5 Years,3,2026-05-08,109.02,1320000,Luxury,Large,Normal,Normal,Normal,Pass
LST-745,99acres,Kurla West,Central Line,Mid Suburb,Kohinoor Phase III,71999.00,3,2,5,7,899,Semi-Furnished,All,Apartment,10+ Years,10,2026-06-27,80.09,863988,Premium,Large,Normal,Normal,Normal,Pass
LST-746,99acres,Kurla West,Central Line,Mid Suburb,Satya Jivan,60000.00,3,2,2,3,600,Furnished,All,Apartment,Unknown,,2026-06-10,100.00,720000,Mid,Medium,Normal,Normal,Normal,Pass
LST-747,99acres,Vidyavihar East,Central Line,Mid Suburb,Shankar vijay,45000.00,1,2,0,3,600,Unfurnished,All,Apartment,10+ Years,10,2026-05-29,75.00,540000,Mid,Medium,Normal,Normal,Normal,Pass
LST-748,99acres,Vidyavihar East,Central Line,Mid Suburb,BaldevSingh chs,30000.00,1,1,13,15,330,Semi-Furnished,All,Apartment,0-1 Year,1,2026-06-09,90.91,360000,Budget,Compact,Normal,Normal,Normal,Pass
LST-749,99acres,Vidyavihar East,Central Line,Mid Suburb,yashoda heights,38000.00,1,2,2,10,450,Semi-Furnished,Family Only,Apartment,0-1 Year,1,2026-06-05,84.44,456000,Mid,Compact,Normal,Normal,Normal,Pass
LST-750,99acres,Vidyavihar East,Central Line,Mid Suburb,Yashodhan Niwas,40000.00,1,2,9,16,420,Unfurnished,Family Only,Apartment,0-1 Year,1,2026-05-17,95.24,480000,Mid,Compact,Normal,Normal,Normal,Pass
LST-751,99acres,Vidyavihar East,Central Line,Mid Suburb,Neelkanth Vihar,48000.00,1,2,4,15,475,Furnished,Family Only,Apartment,Unknown,,2026-05-12,101.05,576000,Mid,Compact,Normal,Normal,Normal,Pass
LST-752,99acres,Vidyavihar East,Central Line,Mid Suburb,Kumar Parasmani,65000.00,2,2,3,15,680,Semi-Furnished,All,Apartment,0-1 Year,1,2026-05-07,95.59,780000,Premium,Medium,Normal,Normal,Normal,Pass
LST-753,99acres,Vidyavihar East,Central Line,Mid Suburb,Yashodhan Niwas,70000.00,2,2,5,10,610,Semi-Furnished,Family Only,Apartment,Unknown,,2026-06-21,114.75,840000,Premium,Medium,Normal,Normal,Normal,Pass
LST-754,99acres,Vidyavihar East,Central Line,Mid Suburb,Vallabh Tej Bhuvan,65000.00,2,2,3,5,840,Furnished,All,Apartment,1-5 Years,3,2026-05-17,77.38,780000,Premium,Large,Normal,Normal,Normal,Pass
LST-755,99acres,Vidyavihar East,Central Line,Mid Suburb,Shankar vijay,65000.00,2,2,1,3,800,Semi-Furnished,All,Apartment,10+ Years,10,2026-05-29,81.25,780000,Premium,Medium,Normal,Normal,Normal,Pass
LST-756,99acres,Vidyavihar East,Central Line,Mid Suburb,Nest bldg,55000.00,2,2,5,7,690,Semi-Furnished,Family Only,Apartment,5-10 Years,7.5,2026-06-05,79.71,660000,Mid,Medium,Normal,Normal,Normal,Pass
LST-757,99acres,Vidyavihar East,Central Line,Mid Suburb,rajawadi chs,55000.00,3,2,3,7,720,Unfurnished,All,Apartment,1-5 Years,3,2026-06-12,76.39,660000,Mid,Medium,Normal,Normal,Normal,Pass
LST-758,99acres,Vidyavihar East,Central Line,Mid Suburb,Shiv Jyoti Apartment,111000.00,3,3,4,10,1100,Furnished,Family Only,Apartment,10+ Years,10,2026-06-06,100.91,1332000,Luxury,Large,Normal,Normal,Normal,Pass
LST-759,99acres,Vidyavihar East,Central Line,Mid Suburb,Pramod CHS,48000.00,3,2,4,10,720,Unfurnished,All,Apartment,0-1 Year,1,2026-05-22,66.67,576000,Mid,Medium,Normal,Normal,Normal,Pass
LST-760,99acres,Vidyavihar West,Central Line,Mid Suburb,Prathmesh Tanishq Residency,50000.00,1,2,12,13,500,Furnished,All,Apartment,0-1 Year,1,2026-06-23,100.00,600000,Mid,Compact,Normal,Normal,Normal,Pass
LST-761,99acres,Vidyavihar West,Central Line,Mid Suburb,Kalpana Srushti,35000.00,1,2,3,3,500,Furnished,All,Apartment,10+ Years,10,2026-05-26,70.00,420000,Mid,Compact,Normal,Normal,Normal,Pass
LST-762,99acres,Vidyavihar West,Central Line,Mid Suburb,HDIL Premier Exotica,52999.00,2,3,6,13,810,Semi-Furnished,All,Apartment,0-1 Year,1,2026-05-25,65.43,635988,Mid,Large,Normal,Normal,Normal,Pass
LST-763,99acres,Vidyavihar West,Central Line,Mid Suburb,Atlantic Laxmi Residency,60000.00,2,2,14,15,600,Unfurnished,All,Apartment,Unknown,,2026-06-14,100.00,720000,Mid,Medium,Normal,Normal,Normal,Pass
LST-764,99acres,Vidyavihar West,Central Line,Mid Suburb,Skyline Oasis,60000.00,2,2,2,14,681,Unfurnished,All,Apartment,10+ Years,10,2026-04-15,88.11,720000,Mid,Medium,Normal,Normal,Normal,Pass
LST-765,99acres,Vidyavihar West,Central Line,Mid Suburb,Plaha And Mehta Arihant,70000.00,2,2,6,12,702,Unfurnished,Family Only,Apartment,1-5 Years,3,2026-04-13,99.72,840000,Premium,Medium,Normal,Normal,Normal,Pass
LST-766,magicbricks,Vidyavihar West,Central Line,Mid Suburb,Neelkanth Kingdom,65000.00,2,2,1,10,700,Furnished,Bachelors,Apartment,0-1 Year,1,2026-05-18,92.86,780000,Premium,Medium,Normal,Normal,Normal,Pass
LST-767,99acres,Ghatkopar East,Central Line,Mid Suburb,Shreeji Laxmi,45000.00,1,1,11,16,430,Semi-Furnished,Family Only,Apartment,0-1 Year,1,2026-06-27,104.65,540000,Mid,Compact,Normal,Normal,Normal,Pass
LST-768,99acres,Ghatkopar East,Central Line,Mid Suburb,MICL Aaradhya One Earth,45000.00,1,2,14,17,530,Semi-Furnished,All,Apartment,Unknown,,2026-06-02,84.91,540000,Mid,Medium,Normal,Normal,Normal,Pass
LST-769,99acres,Ghatkopar East,Central Line,Mid Suburb,Shree Laxmi Narayan,45000.00,1,2,12,16,464,Semi-Furnished,All,Apartment,Unknown,,2026-06-23,96.98,540000,Mid,Compact,Normal,Normal,Normal,Pass
LST-770,99acres,Ghatkopar East,Central Line,Mid Suburb,Gurukrupa Devam Majesty,42000.00,1,2,9,16,440,Semi-Furnished,Family Only,Apartment,Unknown,,2026-06-23,95.45,504000,Mid,Compact,Normal,Normal,Normal,Pass
LST-771,99acres,Ghatkopar East,Central Line,Mid Suburb,HS Samarpan,38000.00,1,2,11,17,385,Semi-Furnished,All,Apartment,1-5 Years,3,2026-06-01,98.70,456000,Mid,Compact,Normal,Normal,Normal,Pass
LST-772,99acres,Ghatkopar East,Central Line,Mid Suburb,Rising City,70000.00,2,2,16,19,822,Semi-Furnished,Family Only,Apartment,Unknown,,2026-06-20,85.16,840000,Premium,Large,Normal,Normal,Normal,Pass
LST-773,99acres,Ghatkopar East,Central Line,Mid Suburb,Shubham Sarayu,70000.00,2,2,9,15,605,Unfurnished,Family Only,Apartment,Unknown,,2026-06-29,115.70,840000,Premium,Medium,Normal,Normal,Normal,Pass
LST-774,99acres,Ghatkopar East,Central Line,Mid Suburb,Hubtown Rising City,75000.00,2,2,18,19,860,Semi-Furnished,All,Apartment,Unknown,,2026-06-16,87.21,900000,Premium,Large,Normal,Normal,Normal,Pass
LST-775,99acres,Ghatkopar East,Central Line,Mid Suburb,Drushti Sapphire,59000.00,2,2,5,16,607,Semi-Furnished,Family Only,Apartment,1-5 Years,3,2026-06-26,97.20,708000,Mid,Medium,Normal,Normal,Normal,Pass
LST-776,99acres,Ghatkopar East,Central Line,Mid Suburb,Milan Milap CHS,80000.00,2,2,15,16,725,Semi-Furnished,Family Only,Apartment,Unknown,,2026-06-27,110.34,960000,Premium,Medium,Normal,Normal,Normal,Pass
LST-777,99acres,Ghatkopar East,Central Line,Mid Suburb,Hubtown Rising City,85000.00,3,3,13,19,1171,Semi-Furnished,All,Apartment,Unknown,,2026-06-16,72.59,1020000,Premium,Large,Normal,Normal,Normal,Pass
LST-778,99acres,Ghatkopar East,Central Line,Mid Suburb,Tanishkaa Vikrant,125000.00,3,3,14,20,1080,Semi-Furnished,Family Only,Apartment,0-1 Year,1,2026-05-11,115.74,1500000,Luxury,Large,Normal,Normal,Normal,Pass
LST-779,99acres,Ghatkopar East,Central Line,Mid Suburb,Royal Altezza,130000.00,3,3,5,21,1220,Semi-Furnished,Family Only,Apartment,0-1 Year,1,2026-06-27,106.56,1560000,Luxury,Spacious,Normal,Normal,Normal,Pass
LST-780,99acres,Ghatkopar East,Central Line,Mid Suburb,Milan Milap CHS,100000.00,3,3,11,16,925,Unfurnished,Family Only,Apartment,Unknown,,2026-06-27,108.11,1200000,Premium,Large,Normal,Normal,Normal,Pass
LST-781,99acres,Ghatkopar East,Central Line,Mid Suburb,Garodia Palace,125000.00,3,3,4,12,1200,Unfurnished,Family Only,Apartment,Unknown,,2026-06-29,104.17,1500000,Luxury,Large,Normal,Normal,Normal,Pass
LST-782,99acres,Ghatkopar West,Central Line,Mid Suburb,The Meridian Towers,45000.00,1,2,10,19,465,Semi-Furnished,All,Apartment,0-1 Year,1,2026-06-30,96.77,540000,Mid,Compact,Normal,Normal,Normal,Pass
LST-783,99acres,Ghatkopar West,Central Line,Mid Suburb,Suvidha Apartment,40000.00,1,2,5,8,500,Semi-Furnished,Family Only,Apartment,10+ Years,10,2026-06-23,80.00,480000,Mid,Compact,Normal,Normal,Normal,Pass
LST-784,99acres,Ghatkopar West,Central Line,Mid Suburb,Gagan Vihar CHS,35000.00,1,2,3,3,422,Semi-Furnished,All,Apartment,Unknown,,2026-06-25,82.94,420000,Mid,Compact,Normal,Normal,Normal,Pass
LST-785,99acres,Ghatkopar West,Central Line,Mid Suburb,Swagat Society,7000.00,1,2,5,6,300,Furnished,Bachelors,Apartment,Unknown,,2026-06-28,23.33,84000,Budget,Compact,Below Tier Range,Normal,Normal,Review
LST-786,99acres,Ghatkopar West,Central Line,Mid Suburb,Sukh Shantiniketan Chs,26000.00,1,1,1,3,340,Semi-Furnished,All,Apartment,10+ Years,10,2026-06-27,76.47,312000,Budget,Compact,Normal,Normal,Normal,Pass
LST-787,99acres,Ghatkopar West,Central Line,Mid Suburb,Kalpataru Aura,78000.00,2,2,10,20,730,Semi-Furnished,All,Apartment,10+ Years,10,2026-06-18,106.85,936000,Premium,Medium,Normal,Normal,Normal,Pass
LST-788,99acres,Ghatkopar West,Central Line,Mid Suburb,Wadhwa Promenade,67000.00,2,2,3,22,659,Semi-Furnished,All,Apartment,1-5 Years,3,2026-06-29,101.67,804000,Premium,Medium,Normal,Normal,Normal,Pass
LST-789,99acres,Ghatkopar West,Central Line,Mid Suburb,Vikram Apartments,55000.00,2,2,4,12,630,Semi-Furnished,Family Only,Apartment,0-1 Year,1,2026-06-20,87.30,660000,Mid,Medium,Normal,Normal,Normal,Pass
LST-790,99acres,Ghatkopar West,Central Line,Mid Suburb,The Meridian Towers,70000.00,2,2,10,13,752,Semi-Furnished,All,Apartment,Unknown,,2026-06-20,93.09,840000,Premium,Medium,Normal,Normal,Normal,Pass
LST-791,99acres,Ghatkopar West,Central Line,Mid Suburb,Sai Everest Garden View,58000.00,2,2,8,12,660,Semi-Furnished,All,Apartment,0-1 Year,1,2026-06-11,87.88,696000,Mid,Medium,Normal,Normal,Normal,Pass
LST-792,99acres,Ghatkopar West,Central Line,Mid Suburb,Wadhwa Boulevard,130000.00,3,3,13,28,1170,Semi-Furnished,Family Only,Apartment,Unknown,,2026-06-24,111.11,1560000,Luxury,Large,Normal,Normal,Normal,Pass
LST-793,99acres,Ghatkopar West,Central Line,Mid Suburb,Kalpataru Aura,86000.00,3,2,4,20,850,Semi-Furnished,All,Apartment,5-10 Years,7.5,2026-05-29,101.18,1032000,Premium,Large,Normal,Normal,Normal,Pass
LST-794,99acres,Ghatkopar West,Central Line,Mid Suburb,Runwal The Orchard Residency,115000.00,3,3,11,15,1100,Semi-Furnished,All,Apartment,1-5 Years,3,2026-06-09,104.55,1380000,Luxury,Large,Normal,Normal,Normal,Pass
LST-795,99acres,Ghatkopar West,Central Line,Mid Suburb,Silver Matruprabha,80000.00,3,2,8,12,1150,Furnished,Family Only,Apartment,1-5 Years,3,2026-06-22,69.57,960000,Premium,Large,Normal,Normal,Normal,Pass
LST-796,99acres,Ghatkopar West,Central Line,Mid Suburb,Neelkanth Enclave,150000.00,3,3,7,11,1200,Furnished,Family Only,Apartment,1-5 Years,3,2026-05-20,125.00,1800000,Luxury,Large,Normal,Normal,Normal,Pass
LST-797,99acres,Vikhroli East,Central Line,Mid Suburb,Adityaraj Royale,35000.00,1,2,8,22,389,Unfurnished,All,Apartment,0-1 Year,1,2026-06-18,89.97,420000,Mid,Compact,Normal,Normal,Normal,Pass
LST-798,99acres,Vikhroli East,Central Line,Mid Suburb,Shraddha Opulent,35999.00,1,2,16,23,407,Unfurnished,All,Apartment,Unknown,,2026-06-25,88.45,431988,Mid,Compact,Normal,Normal,Normal,Pass
LST-799,99acres,Vikhroli East,Central Line,Mid Suburb,Godrej Origins,82000.00,1,1,5,17,501.7,Furnished,All,Apartment,1-5 Years,3,2026-05-09,163.44,984000,Premium,Medium,Normal,Normal,Normal,Pass
LST-800,99acres,Vikhroli East,Central Line,Mid Suburb,Godrej The Trees,72000.00,1,1,2,18,500,Unfurnished,All,Apartment,Unknown,,2026-06-20,144.00,864000,Premium,Compact,Normal,Normal,Normal,Pass
LST-801,99acres,Vikhroli East,Central Line,Mid Suburb,Shraddha Passion,46000.00,1,1,5,23,410,Furnished,All,Apartment,Unknown,,2026-06-27,112.20,552000,Mid,Compact,Normal,Normal,Normal,Pass
LST-802,99acres,Vikhroli East,Central Line,Mid Suburb,Godrej Platinum,105000.00,2,2,3,28,933,Semi-Furnished,Family Only,Apartment,1-5 Years,3,2026-06-26,112.54,1260000,Luxury,Large,Normal,Normal,Normal,Pass
LST-803,99acres,Vikhroli East,Central Line,Mid Suburb,Godrej The Trees,115000.00,2,2,10,18,770,Semi-Furnished,All,Apartment,Unknown,,2026-06-10,149.35,1380000,Luxury,Medium,Normal,Normal,Normal,Pass
LST-804,99acres,Vikhroli East,Central Line,Mid Suburb,Geetai Siena,45000.00,2,2,7,23,610,Semi-Furnished,Family Only,Apartment,Unknown,,2026-06-08,73.77,540000,Mid,Medium,Normal,Normal,Normal,Pass
LST-805,99acres,Vikhroli East,Central Line,Mid Suburb,Adityaraj Breeze,45000.00,2,2,20,21,509.03,Unfurnished,All,Apartment,1-5 Years,3,2026-06-16,88.40,540000,Mid,Medium,Normal,Normal,Normal,Pass
LST-806,99acres,Vikhroli East,Central Line,Mid Suburb,Swastik Tulip,47000.00,2,2,11,22,572,Unfurnished,All,Apartment,0-1 Year,1,2026-06-18,82.17,564000,Mid,Medium,Normal,Normal,Normal,Pass
LST-807,99acres,Vikhroli East,Central Line,Mid Suburb,Godrej The Trees,170000.00,3,3,10,18,1112,Semi-Furnished,All,Apartment,Unknown,,2026-06-05,152.88,2040000,Luxury,Large,Normal,Normal,Normal,Pass
LST-808,99acres,Vikhroli East,Central Line,Mid Suburb,Godrej Platinum,165000.00,3,3,20,28,1200,Semi-Furnished,Family Only,Apartment,5-10 Years,7.5,2026-06-26,137.50,1980000,Luxury,Large,Normal,Normal,Normal,Pass
LST-809,99acres,Vikhroli East,Central Line,Mid Suburb,Adityaraj Royale,67000.00,3,3,14,22,775,Unfurnished,Family Only,Apartment,Unknown,,2026-06-17,86.45,804000,Premium,Medium,Normal,Normal,Normal,Pass
